CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas
07583396000196,UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA,356123,2,2025,445105558.61
07583396000196,UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA,356123,3,2025,695997548.0
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,356417,1,2025,577530935.34
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,356417,2,2025,1177496691.3899999
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,356417,3,2025,1811964050.94
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,356476,1,2025,201987701.87
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,356476,2,2025,373731970.13
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,356476,3,2025,561239224.52
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,356581,1,2025,101962007.36
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,356581,2,2025,182333659.76
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,356581,3,2025,263781166.58
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,357022,1,2025,134761816.45
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,357022,2,2025,254345497.5
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,357022,3,2025,372591819.96
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,357138,1,2025,222094958.31
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,357138,2,2025,450593167.27
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,357138,3,2025,683195895.76
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,357260,1,2025,292676116.02
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,357260,2,2025,565594735.98
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,357260,3,2025,833339808.8199999
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,357391,1,2025,2930819624.97
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,357391,2,2025,5413913577.52
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,357391,3,2025,8274001235.65
00361325000108,HUMANA SAÚDE NORDESTE LTDA.,357511,1,2025,1466074444.86
00361325000108,HUMANA SAÚDE NORDESTE LTDA.,357511,2,2025,2776209187.61
00361325000108,HUMANA SAÚDE NORDESTE LTDA.,357511,3,2025,4114106616.27
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,357669,1,2025,30092397.79
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,357669,2,2025,55723778.28
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,357669,3,2025,80305060.78
37898335000189,UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO,357715,1,2025,65225934.38
37898335000189,UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO,357715,2,2025,121079253.92999999
37898335000189,UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO,357715,3,2025,182985805.85
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,358053,1,2025,83138821.09
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,358053,2,2025,314999479.15
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,358053,3,2025,662055937.78
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,358088,1,2025,342772785.46
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,358088,2,2025,643984067.7
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,358088,3,2025,957576820.21
81064511000179,UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO,358096,1,2025,154352065.16
81064511000179,UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO,358096,2,2025,287289101.81
81064511000179,UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO,358096,3,2025,419861891.28
80297161000128,UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO,358282,1,2025,79390182.53
80297161000128,UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO,358282,2,2025,145486083.71
80297161000128,UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO,358282,3,2025,225336031.43
37256591000172,UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA,358339,1,2025,9700953.17
37256591000172,UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA,358339,2,2025,17200243.080000002
37256591000172,UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA,358339,3,2025,24762636.88
00891689000191,UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS,358436,1,2025,22069362.09
00891689000191,UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS,358436,2,2025,46671301.04
00891689000191,UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS,358436,3,2025,72165987.17
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,358754,1,2025,85658317.77
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,358754,2,2025,167321832.04999998
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,358754,3,2025,205844455.12
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,359017,1,2025,14321242803.43
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,359017,2,2025,30802174297.66
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,359017,3,2025,44806429435.75
42855999000109,UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.,359033,1,2025,63983301.12
42855999000109,UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.,359033,2,2025,114143629.74000001
42855999000109,UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.,359033,3,2025,178738814.52
63367700000139,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,359122,1,2025,138572484.70000002
63367700000139,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,359122,2,2025,258926547.04
63367700000139,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,359122,3,2025,392658882.29
16991945000152,UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO,359289,1,2025,300161849.8
16991945000152,UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO,359289,2,2025,557671116.65
44673382000190,OMINT SERVIÇOS DE SAÚDE S.A.,359661,1,2025,3304302165.16
44673382000190,OMINT SERVIÇOS DE SAÚDE S.A.,359661,2,2025,6433215727.9
44673382000190,OMINT SERVIÇOS DE SAÚDE S.A.,359661,3,2025,9900404413.54
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,359777,1,2025,397316845.82
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,359777,2,2025,738663447.27
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,359777,3,2025,1095664124.16
02864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,360244,1,2025,406259411.40999997
02864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,360244,2,2025,764569570.8
02864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,360244,3,2025,1128848942.26
28974020000182,UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA,360414,1,2025,92462991.95
28974020000182,UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA,360414,2,2025,180667054.37
28974020000182,UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA,360414,3,2025,260349287.03
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,360449,1,2025,1966845158.95
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,360449,2,2025,3753515215.62
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,360449,3,2025,5742756958.97
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,360783,1,2025,15731005.03
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,360783,2,2025,31841338.2
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,360783,3,2025,51900880.96
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,361011,1,2025,882215012.49
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,361011,2,2025,1552178964.9099998
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,361011,3,2025,2286289231.46
37880952000157,VIVACOM PLANOS DE SAÚDE,361461,1,2025,125732672.12
37880952000157,VIVACOM PLANOS DE SAÚDE,361461,2,2025,228956583.95
37880952000157,VIVACOM PLANOS DE SAÚDE,361461,3,2025,344981458.96
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,361569,1,2025,21648187.1
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,361569,2,2025,36389797.54
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,361569,3,2025,53273212.34
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,361593,1,2025,15010959.959999999
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,361593,2,2025,31092138.69
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,361593,3,2025,48557526.800000004
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,361615,1,2025,174063173.67
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,361615,2,2025,329566171.84000003
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,361615,3,2025,489151793.76
00006037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,361941,1,2025,136303892.25
00006037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,361941,2,2025,252746289.16
00006037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,361941,3,2025,369798930.05
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,362140,1,2025,153482347.77
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,362140,2,2025,259547028.92000002
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,362140,3,2025,378587199.85
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,362573,1,2025,60516565.21
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,362573,2,2025,119046870.74
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,362573,3,2025,187536097.71
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,362832,1,2025,55588528.51
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,362832,2,2025,104640733.04
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,362832,3,2025,164087565.43
03044492000105,HOSPITAL S.P. LTDA.,363189,1,2025,17325991.63
03044492000105,HOSPITAL S.P. LTDA.,363189,2,2025,29704248.17
03044492000105,HOSPITAL S.P. LTDA.,363189,3,2025,42515813.32
45171402000197,UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO,363286,1,2025,93206186.74
45171402000197,UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO,363286,2,2025,154880590.4
45171402000197,UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO,363286,3,2025,221504494.22
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,363391,1,2025,17891059.43
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,363391,2,2025,27736758.48
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,363391,3,2025,37499874.99
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,363855,1,2025,147523324.99
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,363855,2,2025,261951047.53
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,363855,3,2025,397728212.61
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,364070,1,2025,40834551.72
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,364070,2,2025,80005586.47
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,364070,3,2025,118608063.14
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,364312,1,2025,490587366.72
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,364312,2,2025,985857079.98
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,364312,3,2025,1485438446.96
35917970000130,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO,364584,1,2025,619727152.9300001
35917970000130,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO,364584,2,2025,1200021767.16
35917970000130,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO,364584,3,2025,1799957863.72
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,364592,1,2025,78132607.57
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,364592,2,2025,143084603.25
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,364592,3,2025,200582535.0
85241339000132,UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL,364860,1,2025,274167596.47
85241339000132,UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL,364860,2,2025,542209191.81
85241339000132,UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL,364860,3,2025,838029245.8100001
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,365238,1,2025,101249110.38
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,365238,2,2025,192893997.98
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,365238,3,2025,283104449.07
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO,365530,1,2025,65908982.71
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO,365530,2,2025,126441883.24
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO,365530,3,2025,191846651.67
30505523000150,DONA SAÚDE CLINICAS LTDA,365645,1,2025,20654256.91
30505523000150,DONA SAÚDE CLINICAS LTDA,365645,2,2025,20654256.91
30505523000150,DONA SAÚDE CLINICAS LTDA,365645,3,2025,24364854.29
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,365777,1,2025,115794272.53
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,365777,2,2025,224291216.8
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,365777,3,2025,351401861.93
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,365785,1,2025,6025645.71
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,365785,2,2025,12075068.639999999
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,365785,3,2025,18382707.83
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,366064,1,2025,110471170.02
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,366064,2,2025,216952105.04
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,366064,3,2025,324167671.57
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,366340,1,2025,73681948.42
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,366340,2,2025,140797850.62
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,366340,3,2025,207617513.49
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,366439,1,2025,23830005.91
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,366439,2,2025,51333360.120000005
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,366439,3,2025,88938279.31
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,366561,1,2025,468991931.51
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,366561,2,2025,881172546.4
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,366561,3,2025,1271204403.86
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,367087,1,2025,499262249.2
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,367087,2,2025,921175379.16
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,367087,3,2025,1374711289.89
84537141000138,SAMEL PLANO DE SAÚDE LTDA,367095,1,2025,486242710.56
84537141000138,SAMEL PLANO DE SAÚDE LTDA,367095,2,2025,1010642437.74
84537141000138,SAMEL PLANO DE SAÚDE LTDA,367095,3,2025,1502341289.87
08707473000135,UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA,367397,1,2025,468130286.8
08707473000135,UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA,367397,2,2025,891048966.68
08707473000135,UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA,367397,3,2025,1328269081.96
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,367613,1,2025,18919521.81
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,367613,2,2025,32509985.77
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,367613,3,2025,46671282.19
25971433000115,UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA,368148,1,2025,115375374.9
25971433000115,UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA,368148,2,2025,216091258.47
25971433000115,UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA,368148,3,2025,320826965.58
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,368253,1,2025,13809385187.98
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,368253,2,2025,32380377643.1
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,368253,3,2025,42044049912.67
15308521000188,UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA,368555,1,2025,34362481.94
15308521000188,UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA,368555,2,2025,67752095.28
15308521000188,UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA,368555,3,2025,107442381.71
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,368920,1,2025,150281909.87
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,368920,2,2025,264671528.68
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,368920,3,2025,403211724.98
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,369292,1,2025,552910476.11
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,369292,2,2025,1108638392.5
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,369292,3,2025,1653175373.21
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,369411,1,2025,311496434.48
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,369411,2,2025,558386991.89
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,369411,3,2025,831055687.68
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,369659,1,2025,853944276.81
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,369659,2,2025,1621947307.0
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,369659,3,2025,2423124098.9700003
81170003000175,UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO,370070,1,2025,858611964.68
81170003000175,UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO,370070,2,2025,1570064483.7
81170003000175,UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO,370070,3,2025,2339415762.08
25471574000179,UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO,370088,1,2025,95166131.18
25471574000179,UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO,370088,2,2025,171871809.68
25471574000179,UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO,370088,3,2025,258139975.06
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA,370568,1,2025,10317758.05
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA,370568,2,2025,21639178.75
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA,370568,3,2025,33171687.310000002
02618303000106,FUNASA SAÚDE,370592,1,2025,29948414.62
02618303000106,FUNASA SAÚDE,370592,2,2025,53336391.1
02618303000106,FUNASA SAÚDE,370592,3,2025,77109111.6
80871551000160,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,370681,1,2025,287589282.59000003
80871551000160,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,370681,2,2025,536581093.1
80871551000160,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,370681,3,2025,782556333.27
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,370711,1,2025,7827251.17
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,370711,2,2025,15037147.85
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,370711,3,2025,22869448.36
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO,370975,1,2025,87464391.08
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO,370975,2,2025,157881328.18
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO,370975,3,2025,219687848.44
78931391000155,UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO,371106,1,2025,298294275.7
78931391000155,UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO,371106,2,2025,589694603.23
78931391000155,UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO,371106,3,2025,901231619.92
76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,371254,1,2025,1252169449.92
76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,371254,2,2025,2307748210.2
76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,371254,3,2025,3535318769.15
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,371564,1,2025,62110222.66
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,371564,2,2025,108674947.54
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,371564,3,2025,153549515.27
39384664000137,UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.,371629,1,2025,277624936.25
39384664000137,UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.,371629,2,2025,533856854.09
39384664000137,UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.,371629,3,2025,815055268.62
35988963000120,UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO,371777,1,2025,200856229.6
35988963000120,UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO,371777,2,2025,378632606.46
35988963000120,UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO,371777,3,2025,599552886.24
00381694000154,UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO,372561,1,2025,128065115.41
00381694000154,UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO,372561,2,2025,248430318.63
00381694000154,UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO,372561,3,2025,369729157.78
02862447000103,NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.,372609,1,2025,353342377.76
